 6.800000e-07 0 
  7.000000e-07 0 
  7.200000e-07 0 
  7.400000e-07 0 
  7.600000e-07 0 
  7.800000e-07 0 
  8.000000e-07 0 
  8.200000e-07 -8.769850e+09 
  8.400000e-07 -1.482707e+10 
  8.600000e-07 -9.428267e+09 
  8.800000e-07 -2.984170e+09 
  9.000000e-07 3.770815e+09 
  9.200000e-07 1.006866e+10 
  9.400000e-07 1.519496e+10 
  9.600000e-07 1.857023e+10 
  9.800000e-07 1.981534e+10 
  1.000000e-06 1.879436e+10 
  1.020000e-06 1.562937e+10 
  1.040000e-06 1.068608e+10 
  1.060000e-06 4.531751e+09 
  1.080000e-06 -2.129840e+09 
  1.100000e-06 -8.538806e+09 
  1.120000e-06 -1.396572e+10 
  1.140000e-06 -1.779475e+10 
  1.160000e-06 -1.959353e+10 
  1.180000e-06 -1.916215e+10 
  1.200000e-06 -1.655536e+10 
  1.220000e-06 -1.207582e+10 
  1.240000e-06 -6.239262e+09 
  1.260000e-06 2.839998e+09 
  1.280000e-06 1.585989e+10 
  1.300000e-06 2.783938e+10 
  1.320000e-06 3.431881e+10 
  1.340000e-06 3.404422e+10 
  1.360000e-06 2.708613e+10 
  1.380000e-06 1.395589e+10 
  1.400000e-06 2.623926e+09 
  1.420000e-06 -1.236664e+09 
  1.440000e-06 -4.948905e+09 
  1.460000e-06 -8.088464e+09 
  1.480000e-06 -1.029774e+10 
  1.500000e-06 -1.132658e+10 
  1.520000e-06 -1.106063e+10 
  1.540000e-06 -9.534094e+09 
  1.560000e-06 -6.925464e+09 
  1.580000e-06 -3.536738e+09 
  1.600000e-06 1.757327e+09 
  1.620000e-06 9.278694e+09 
  1.640000e-06 1.607972e+10 
  1.660000e-06 1.968867e+10 
  1.680000e-06 1.940470e+10 
  1.700000e-06 1.529283e+10 
  1.720000e-06 7.796992e+09 
  1.740000e-06 1.375632e+09 
  1.760000e-06 -8.165481e+08 
  1.780000e-06 -2.913255e+09 
  1.800000e-06 -4.673076e+09 
  1.820000e-06 -5.894046e+09 
  1.840000e-06 -6.436810e+09 
  1.860000e-06 -6.240424e+09 
  1.880000e-06 -5.329132e+09 
  1.900000e-06 -3.809484e+09 
  1.920000e-06 -1.858025e+09 
  1.940000e-06 1.243347e+09 
  1.960000e-06 5.532120e+09 
  1.980000e-06 9.204569e+09 
  2.000000e-06 1.104057e+10 
  2.020000e-06 1.067952e+10 
  2.040000e-06 8.194394e+09 
  2.060000e-06 4.051132e+09 
  2.080000e-06 5.784859e+08 
  2.100000e-06 -6.160298e+08 
  2.120000e-06 -1.743246e+09 
  2.140000e-06 -2.671661e+09 
  2.160000e-06 -3.292877e+09 
  2.180000e-06 -3.534085e+09 
  2.200000e-06 -3.366460e+09 
  2.220000e-06 -2.808551e+09 
  2.240000e-06 -1.924145e+09 
  2.260000e-06 -8.148919e+08 
  2.280000e-06 1.024241e+09 
  2.300000e-06 3.431562e+09 
  2.320000e-06 5.237754e+09 
  2.340000e-06 6.011315e+09 
  2.360000e-06 5.594422e+09 
  2.380000e-06 4.063826e+09 
  2.400000e-06 1.883472e+09 
  2.420000e-06 1.462291e+08 
  2.440000e-06 -4.471889e+08 
  2.460000e-06 -9.968934e+08 
  2.480000e-06 -1.438589e+09 
  2.500000e-06 -1.720257e+09 
  2.520000e-06 -1.808215e+09 
  2.540000e-06 -1.691035e+09 
  2.560000e-06 -1.381008e+09 
  2.580000e-06 -9.127961e+08 
  2.600000e-06 -3.394854e+08 
  2.620000e-06 5.764433e+08 
  2.640000e-06 1.708121e+09 
  2.660000e-06 2.420009e+09 
  2.680000e-06 2.652511e+09 
  2.700000e-06 2.355647e+09 
  2.720000e-06 1.583129e+09 
  2.740000e-06 6.841553e+08 
  2.760000e-06 1.926438e+07 
  2.780000e-06 -1.722402e+08 
  2.800000e-06 -3.527065e+08 
  2.820000e-06 -5.012201e+08 
  2.840000e-06 -6.003734e+08 
  2.860000e-06 -6.383787e+08 
  2.880000e-06 -6.104134e+08 
  2.900000e-06 -5.192029e+08 
  2.920000e-06 -3.747667e+08 
  2.940000e-06 -1.933271e+08 
  2.960000e-06 -7.182139e+07 
  2.980000e-06 6.656815e+07 
  3.000000e-06 1.016635e+08 
  3.020000e-06 1.057813e+08 
  3.040000e-06 7.912212e+07 
  3.060000e-06 2.713326e+07 
  3.080000e-06 -4.012983e+07 
  3.100000e-06 -1.098849e+08 
  3.120000e-06 -1.695163e+08 
  3.140000e-06 -2.080535e+08 
  3.160000e-06 -2.187787e+08 
  3.180000e-06 0 
  3.200000e-06 0 
  3.220000e-06 0 
  3.240000e-06 0 
  3.260000e-06 0 
  3.280000e-06 0 
  3.300000e-06 0 
  3.320000e-06 0 
  3.340000e-06 0 
  3.360000e-06 0 
  3.380000e-06 0 
  3.400000e-06 0 
  3.420000e-06 0 
  3.440000e-06 0 
  3.460000e-06 0 
  3.480000e-06 0 
  3.500000e-06 0 
  3.520000e-06 0 
  3.540000e-06 0 
  3.560000e-06 0 
  3.580000e-06 0 
  3.600000e-06 0 
  3.620000e-06 0 
  3.640000e-06 0 
  3.660000e-06 0 
  3.680000e-06 0 
  3.700000e-06 0 
  3.720000e-06 0 
  3.740000e-06 0 
  3.760000e-06 0 
  3.780000e-06 0 
  3.800000e-06 0 
 
